"country_name","sub_country_name","set_description","set_text","set_designer","set_start_year","set_start_month","set_start_day","set_end_year","set_end_month","set_end_day","set_perf_info","set_type_number","set_watermark_number","sg_number","stamp_prefix","stamp_sg_number","stamp_pre_suffix","stamp_suffix","stamp_description","variety_description","stamp_issue_price","stamp_type_number","stamp_unused","stamp_used","variety_flag"
"Great Britain","Great Britain","A small uncoloured letter in each corner, the 4d.","*75/91 For well-centred, lightly used +125%[gap]The 3d. as Type 21, but with network background in the spandrels, was never issued. Opt. “SPECIMEN” price £800.[gap]The plates of this issue may be distinguished as follows:[gap]3d. Plate 2 No white dots.[gap]Plate 3 White dots as illustration A.[gap]4d. Plate 3 No hair lines. Roman I next to lower corner letters.[gap]Plate 4 Hair lines in corners. (Illustration B.). Roman II.[gap]6d. Plate 3 No hair lines.[gap]Plate 4 Hair lines in corners.[gap]9d. Plate 2 No hair lines.[gap]Plate 3 Hair lines in corners. Beware of faked lines.[gap]1s. Plate 2 Numbered 1 on stamps[gap]Plate 3 Numbered 2 on stamps &amp; with hair lines.[gap]*One used example on piece has been recorded, cancelled by a Glasgow Duplex postmark dated 06.1.1863.[gap]The 9d. on azure paper (No. 87a) is very rare, only one confirmed example being known.[gap]The variety “K” in circle, No. 90a, is believed to be due to a damaged letter having been cut out and replaced. It is probable that the punch was driven in too deeply, causing the flange to penetrate the surface, producing an indentation showing as an uncoloured circle.[gap]The watermark variety “three roses and a shamrock” illustrated in W 20a was evidently due to the substitution of an extra rose for the thistle in a faulty watermark bit. It is found on stamp TA of Plate 4 of the 3d., Plates 1 (No. 70c), 3, 5 and 6 of the 6d., Plate 4 of the 9d. and Plate 4 of the 1s.[gap]Similar problems occurred on stamp TF of the 6d. and 9d. Here the shamrock emblem became detached and a used example of the 6d. (No. 84) is known showing it omitted. It was replaced by a third rose (W 20b) and this variety exists on the 6d. (Nos. 84/5 and 97) and 9d. (Nos. 87 and 98).[gap]","NULL","1862","NULL","NULL","1864","NULL","NULL","NULL","NULL","NULL","91 aWi","NULL","91","NULL","aWi","deep green (Plate No. 2 = Plate 3)","Watermark inverted","1s.","NULL","7000.00","NULL","V"
"Great Britain","Great Britain","Large uncoloured corner letters.","*92/101c For well-centred, lightly used +100%[gap]From mid-1866 to about the end of 1871 4d. stamps of this issue appeared generally with watermark inverted.[gap]Unused examples of No. 98 from Plate 5 exist, but this was never put to press and all evidence points to such stamps originating from a portion of the Imprimatur sheet which was perforated by De La Rue in 1887 for insertion in albums to be presented to members of the Stamp Committee (Price £20000 un).[gap]The 10d. stamps, No. 99, were printed in error on paper watermarked “Emblems” instead of on “Spray of Rose”.[gap]No. 95 is vacant.[gap]","NULL","1865","NULL","NULL","1867","NULL","NULL","NULL","NULL","NULL","92","NULL","92","NULL","NULL","rose (Plate 4) (1.3.65)","NULL","3d.","26","2300.00","225.00","S"
"Great Britain","Great Britain","Large uncoloured corner letters.","*92/101c For well-centred, lightly used +100%[gap]From mid-1866 to about the end of 1871 4d. stamps of this issue appeared generally with watermark inverted.[gap]Unused examples of No. 98 from Plate 5 exist, but this was never put to press and all evidence points to such stamps originating from a portion of the Imprimatur sheet which was perforated by De La Rue in 1887 for insertion in albums to be presented to members of the Stamp Committee (Price £20000 un).[gap]The 10d. stamps, No. 99, were printed in error on paper watermarked “Emblems” instead of on “Spray of Rose”.[gap]No. 95 is vacant.[gap]","NULL","1865","NULL","NULL","1867","NULL","NULL","NULL","NULL","NULL","92 a","NULL","92","NULL","a","rose (Plate 4) (1.3.65)","Error. Watermark W 20a","3d.","26","6000.00","1200.00","V"
"Great Britain","Great Britain","Large uncoloured corner letters.","*92/101c For well-centred, lightly used +100%[gap]From mid-1866 to about the end of 1871 4d. stamps of this issue appeared generally with watermark inverted.[gap]Unused examples of No. 98 from Plate 5 exist, but this was never put to press and all evidence points to such stamps originating from a portion of the Imprimatur sheet which was perforated by De La Rue in 1887 for insertion in albums to be presented to members of the Stamp Committee (Price £20000 un).[gap]The 10d. stamps, No. 99, were printed in error on paper watermarked “Emblems” instead of on “Spray of Rose”.[gap]No. 95 is vacant.[gap]","NULL","1865","NULL","NULL","1867","NULL","NULL","NULL","NULL","NULL","92 b","NULL","92","NULL","b","rose (Plate 4) (1.3.65)","Thick paper","3d.","26","3500.00","325.00","V"
"Great Britain","Great Britain","Large uncoloured corner letters.","*92/101c For well-centred, lightly used +100%[gap]From mid-1866 to about the end of 1871 4d. stamps of this issue appeared generally with watermark inverted.[gap]Unused examples of No. 98 from Plate 5 exist, but this was never put to press and all evidence points to such stamps originating from a portion of the Imprimatur sheet which was perforated by De La Rue in 1887 for insertion in albums to be presented to members of the Stamp Committee (Price £20000 un).[gap]The 10d. stamps, No. 99, were printed in error on paper watermarked “Emblems” instead of on “Spray of Rose”.[gap]No. 95 is vacant.[gap]","NULL","1865","NULL","NULL","1867","NULL","NULL","NULL","NULL","NULL","92 s","NULL","92","NULL","s","rose (Plate 4) (1.3.65)","Opt. “SPECIMEN” (2)","3d.","26","4200.00","NULL","V"
"Great Britain","Great Britain","Large uncoloured corner letters.","*92/101c For well-centred, lightly used +100%[gap]From mid-1866 to about the end of 1871 4d. stamps of this issue appeared generally with watermark inverted.[gap]Unused examples of No. 98 from Plate 5 exist, but this was never put to press and all evidence points to such stamps originating from a portion of the Imprimatur sheet which was perforated by De La Rue in 1887 for insertion in albums to be presented to members of the Stamp Committee (Price £20000 un).[gap]The 10d. stamps, No. 99, were printed in error on paper watermarked “Emblems” instead of on “Spray of Rose”.[gap]No. 95 is vacant.[gap]","NULL","1865","NULL","NULL","1867","NULL","NULL","NULL","NULL","NULL","92 Wi","NULL","92","NULL","Wi","rose (Plate 4) (1.3.65)","Watermark inverted","3d.","26","-1","475.00","V"
"Great Britain","Great Britain","Large uncoloured corner letters.","*92/101c For well-centred, lightly used +100%[gap]From mid-1866 to about the end of 1871 4d. stamps of this issue appeared generally with watermark inverted.[gap]Unused examples of No. 98 from Plate 5 exist, but this was never put to press and all evidence points to such stamps originating from a portion of the Imprimatur sheet which was perforated by De La Rue in 1887 for insertion in albums to be presented to members of the Stamp Committee (Price £20000 un).[gap]The 10d. stamps, No. 99, were printed in error on paper watermarked “Emblems” instead of on “Spray of Rose”.[gap]No. 95 is vacant.[gap]","NULL","1865","NULL","NULL","1867","NULL","NULL","NULL","NULL","NULL","92 Wj","NULL","92","NULL","Wj","rose (Plate 4) (1.3.65)","Watermark reversed","3d.","26","NULL","NULL","V"
"Great Britain","Great Britain","Large uncoloured corner letters.","*92/101c For well-centred, lightly used +100%[gap]From mid-1866 to about the end of 1871 4d. stamps of this issue appeared generally with watermark inverted.[gap]Unused examples of No. 98 from Plate 5 exist, but this was never put to press and all evidence points to such stamps originating from a portion of the Imprimatur sheet which was perforated by De La Rue in 1887 for insertion in albums to be presented to members of the Stamp Committee (Price £20000 un).[gap]The 10d. stamps, No. 99, were printed in error on paper watermarked “Emblems” instead of on “Spray of Rose”.[gap]No. 95 is vacant.[gap]","NULL","1865","NULL","NULL","1867","NULL","NULL","NULL","NULL","NULL","92 Wk","NULL","92","NULL","Wk","rose (Plate 4) (1.3.65)","Watermark inverted and reversed","3d.","26","NULL","NULL","V"
"Great Britain","Great Britain","Large uncoloured corner letters.","*92/101c For well-centred, lightly used +100%[gap]From mid-1866 to about the end of 1871 4d. stamps of this issue appeared generally with watermark inverted.[gap]Unused examples of No. 98 from Plate 5 exist, but this was never put to press and all evidence points to such stamps originating from a portion of the Imprimatur sheet which was perforated by De La Rue in 1887 for insertion in albums to be presented to members of the Stamp Committee (Price £20000 un).[gap]The 10d. stamps, No. 99, were printed in error on paper watermarked “Emblems” instead of on “Spray of Rose”.[gap]No. 95 is vacant.[gap]","NULL","1865","NULL","NULL","1867","NULL","NULL","NULL","NULL","NULL","93","NULL","93","NULL","NULL","dull vermilion (4.7.65)","NULL","4d.","27","650.00","90.00","S"
"Great Britain","Great Britain","Large uncoloured corner letters.","*92/101c For well-centred, lightly used +100%[gap]From mid-1866 to about the end of 1871 4d. stamps of this issue appeared generally with watermark inverted.[gap]Unused examples of No. 98 from Plate 5 exist, but this was never put to press and all evidence points to such stamps originating from a portion of the Imprimatur sheet which was perforated by De La Rue in 1887 for insertion in albums to be presented to members of the Stamp Committee (Price £20000 un).[gap]The 10d. stamps, No. 99, were printed in error on paper watermarked “Emblems” instead of on “Spray of Rose”.[gap]No. 95 is vacant.[gap]","NULL","1865","NULL","NULL","1867","NULL","NULL","NULL","NULL","NULL","93 s","NULL","93","NULL","s","dull vermilion (4.7.65)","Opt. “SPECIMEN” (pl. 14) (8)","4d.","27","300.00","NULL","V"
"Great Britain","Great Britain","Large uncoloured corner letters.","*92/101c For well-centred, lightly used +100%[gap]From mid-1866 to about the end of 1871 4d. stamps of this issue appeared generally with watermark inverted.[gap]Unused examples of No. 98 from Plate 5 exist, but this was never put to press and all evidence points to such stamps originating from a portion of the Imprimatur sheet which was perforated by De La Rue in 1887 for insertion in albums to be presented to members of the Stamp Committee (Price £20000 un).[gap]The 10d. stamps, No. 99, were printed in error on paper watermarked “Emblems” instead of on “Spray of Rose”.[gap]No. 95 is vacant.[gap]","NULL","1865","NULL","NULL","1867","NULL","NULL","NULL","NULL","NULL","94","NULL","94","NULL","NULL","vermilion","NULL","4d.","NULL","575.00","75.00","S"
"Great Britain","Great Britain","Large uncoloured corner letters.","*92/101c For well-centred, lightly used +100%[gap]From mid-1866 to about the end of 1871 4d. stamps of this issue appeared generally with watermark inverted.[gap]Unused examples of No. 98 from Plate 5 exist, but this was never put to press and all evidence points to such stamps originating from a portion of the Imprimatur sheet which was perforated by De La Rue in 1887 for insertion in albums to be presented to members of the Stamp Committee (Price £20000 un).[gap]The 10d. stamps, No. 99, were printed in error on paper watermarked “Emblems” instead of on “Spray of Rose”.[gap]No. 95 is vacant.[gap]","NULL","1865","NULL","NULL","1867","NULL","NULL","NULL","NULL","NULL","94 a","NULL","94","NULL","a","vermilion","Imperf (Plates 11, 12)","4d.","NULL","7500.00","NULL","V"
"Great Britain","Great Britain","Large uncoloured corner letters.","*92/101c For well-centred, lightly used +100%[gap]From mid-1866 to about the end of 1871 4d. stamps of this issue appeared generally with watermark inverted.[gap]Unused examples of No. 98 from Plate 5 exist, but this was never put to press and all evidence points to such stamps originating from a portion of the Imprimatur sheet which was perforated by De La Rue in 1887 for insertion in albums to be presented to members of the Stamp Committee (Price £20000 un).[gap]The 10d. stamps, No. 99, were printed in error on paper watermarked “Emblems” instead of on “Spray of Rose”.[gap]No. 95 is vacant.[gap]","NULL","1865","NULL","NULL","1867","NULL","NULL","NULL","NULL","NULL","94 Wi","NULL","94","NULL","Wi","vermilion","Watermark inverted","4d.","NULL","575.00","75.00","V"
"Great Britain","Great Britain","Large uncoloured corner letters.","*92/101c For well-centred, lightly used +100%[gap]From mid-1866 to about the end of 1871 4d. stamps of this issue appeared generally with watermark inverted.[gap]Unused examples of No. 98 from Plate 5 exist, but this was never put to press and all evidence points to such stamps originating from a portion of the Imprimatur sheet which was perforated by De La Rue in 1887 for insertion in albums to be presented to members of the Stamp Committee (Price £20000 un).[gap]The 10d. stamps, No. 99, were printed in error on paper watermarked “Emblems” instead of on “Spray of Rose”.[gap]No. 95 is vacant.[gap]","NULL","1865","NULL","NULL","1867","NULL","NULL","NULL","NULL","NULL","94","NULL","94","NULL","NULL","vermilion","Plate 7 (1865)","4d.","NULL","650.00","130.00","V"
"Great Britain","Great Britain","Large uncoloured corner letters.","*92/101c For well-centred, lightly used +100%[gap]From mid-1866 to about the end of 1871 4d. stamps of this issue appeared generally with watermark inverted.[gap]Unused examples of No. 98 from Plate 5 exist, but this was never put to press and all evidence points to such stamps originating from a portion of the Imprimatur sheet which was perforated by De La Rue in 1887 for insertion in albums to be presented to members of the Stamp Committee (Price £20000 un).[gap]The 10d. stamps, No. 99, were printed in error on paper watermarked “Emblems” instead of on “Spray of Rose”.[gap]No. 95 is vacant.[gap]","NULL","1865","NULL","NULL","1867","NULL","NULL","NULL","NULL","NULL","94","NULL","94","NULL","NULL","vermilion","Plate 8 (1866)","4d.","NULL","600.00","90.00","V"
"Great Britain","Great Britain","Large uncoloured corner letters.","*92/101c For well-centred, lightly used +100%[gap]From mid-1866 to about the end of 1871 4d. stamps of this issue appeared generally with watermark inverted.[gap]Unused examples of No. 98 from Plate 5 exist, but this was never put to press and all evidence points to such stamps originating from a portion of the Imprimatur sheet which was perforated by De La Rue in 1887 for insertion in albums to be presented to members of the Stamp Committee (Price £20000 un).[gap]The 10d. stamps, No. 99, were printed in error on paper watermarked “Emblems” instead of on “Spray of Rose”.[gap]No. 95 is vacant.[gap]","NULL","1865","NULL","NULL","1867","NULL","NULL","NULL","NULL","NULL","94","NULL","94","NULL","NULL","vermilion","Plate 9 (1867)","4d.","NULL","600.00","90.00","V"
